Gene	Term	GLMNET_coefficients	lambda_min
ENST00000667418.1	127816827:127816829	0	1.80856146228037
ENST00000667418.1	127851933:127851935	0	1.80856146228037
ENST00000667418.1	127932464:127932466	0	1.80856146228037
ENST00000667418.1	128070161:128070163	0	1.80856146228037
ENST00000667418.1	128070159:128070161	0	1.80856146228037
ENST00000667418.1	127890588:127890590	0	1.80856146228037
ENST00000667418.1	128049584:128049586	0	1.80856146228037
ENST00000667418.1	128096517:128096519	0	1.80856146228037
ENST00000667418.1	127932052:127932054	0	1.80856146228037
ENST00000667418.1	127855162:127855164	0	1.80856146228037
ENST00000667418.1	127932027:127932029	0	1.80856146228037
ENST00000667418.1	128038916:128038918	0	1.80856146228037
ENST00000667418.1	127881800:127881802	0	1.80856146228037
ENST00000667418.1	128080302:128080304	0	1.80856146228037
ENST00000667418.1	128049587:128049589	0	1.80856146228037
ENST00000667418.1	128048447:128048449	0	1.80856146228037
ENST00000667418.1	127989161:127989163	0	1.80856146228037
ENST00000667418.1	127902455:127902457	0	1.80856146228037
ENST00000667418.1	127819908:127819910	0	1.80856146228037
ENST00000667418.1	127996560:127996562	0	1.80856146228037
ENST00000667418.1	128096520:128096522	0	1.80856146228037
ENST00000667418.1	128074069:128074071	0	1.80856146228037
ENST00000667539.1	(Intercept)	-1.50267285687981	0.835771375776295
ENST00000667539.1	127818899:127818901	5.35270429256527	0.835771375776295
ENST00000667539.1	127882061:127882063	0	0.835771375776295
ENST00000667539.1	128100979:128100981	0	0.835771375776295
ENST00000667539.1	127803149:127803151	0	0.835771375776295
ENST00000667539.1	128082752:128082754	0	0.835771375776295
ENST00000667539.1	127854727:127854729	0	0.835771375776295
ENST00000667539.1	128069068:128069070	0	0.835771375776295
ENST00000667539.1	128099369:128099371	0	0.835771375776295
ENST00000667539.1	128031057:128031059	0	0.835771375776295
ENST00000667539.1	127855154:127855156	0	0.835771375776295
ENST00000667539.1	128031958:128031960	0	0.835771375776295
ENST00000667539.1	128074072:128074074	0	0.835771375776295
ENST00000667539.1	127816827:127816829	3.04232903090585	0.835771375776295
ENST00000667539.1	127851933:127851935	-18.5019161761315	0.835771375776295
ENST00000667539.1	127932464:127932466	0	0.835771375776295
ENST00000667539.1	128070161:128070163	11.0298002472554	0.835771375776295
ENST00000667539.1	128070159:128070161	0	0.835771375776295
ENST00000667539.1	127890588:127890590	0	0.835771375776295
ENST00000667539.1	128049584:128049586	0	0.835771375776295
ENST00000667539.1	128096517:128096519	0	0.835771375776295
ENST00000667539.1	127932052:127932054	0	0.835771375776295
ENST00000667539.1	127855162:127855164	0	0.835771375776295
ENST00000667539.1	127932027:127932029	0	0.835771375776295
ENST00000667539.1	128038916:128038918	0	0.835771375776295
ENST00000667539.1	127881800:127881802	0	0.835771375776295
ENST00000667539.1	128080302:128080304	0	0.835771375776295
ENST00000667539.1	128049587:128049589	0	0.835771375776295
ENST00000667539.1	128048447:128048449	0	0.835771375776295
ENST00000667539.1	127989161:127989163	0	0.835771375776295
ENST00000667539.1	127902455:127902457	0	0.835771375776295
ENST00000667539.1	127819908:127819910	0	0.835771375776295
ENST00000667539.1	127996560:127996562	-9.22223218854611	0.835771375776295
ENST00000667539.1	128096520:128096522	0	0.835771375776295
ENST00000667539.1	128074069:128074071	0	0.835771375776295
ENST00000667630.1	(Intercept)	7.96800524269894	0.255379081093543
ENST00000667630.1	127818899:127818901	0	0.255379081093543
ENST00000667630.1	127882061:127882063	0	0.255379081093543
ENST00000667630.1	128100979:128100981	0	0.255379081093543
ENST00000667630.1	127803149:127803151	0	0.255379081093543
ENST00000667630.1	128082752:128082754	0	0.255379081093543
ENST00000667630.1	127854727:127854729	0	0.255379081093543
ENST00000667630.1	128069068:128069070	-0.902470321997688	0.255379081093543
ENST00000667630.1	128099369:128099371	-0.237472362746249	0.255379081093543
ENST00000667630.1	128031057:128031059	0	0.255379081093543
ENST00000667630.1	127855154:127855156	0	0.255379081093543
ENST00000667630.1	128031958:128031960	-0.269580658254621	0.255379081093543
ENST00000667630.1	128074072:128074074	0	0.255379081093543
ENST00000667630.1	127816827:127816829	0	0.255379081093543
ENST00000667630.1	127851933:127851935	0	0.255379081093543
ENST00000667630.1	127932464:127932466	0	0.255379081093543
ENST00000667630.1	128070161:128070163	0	0.255379081093543
ENST00000667630.1	128070159:128070161	-1.18496339723838	0.255379081093543
ENST00000667630.1	127890588:127890590	0	0.255379081093543
ENST00000667630.1	128049584:128049586	0	0.255379081093543
ENST00000667630.1	128096517:128096519	-2.42170738467044	0.255379081093543
ENST00000667630.1	127932052:127932054	0	0.255379081093543
ENST00000667630.1	127855162:127855164	0	0.255379081093543
ENST00000667630.1	127932027:127932029	0	0.255379081093543
ENST00000667630.1	128038916:128038918	0	0.255379081093543
ENST00000667630.1	127881800:127881802	0	0.255379081093543
ENST00000667630.1	128080302:128080304	0	0.255379081093543
ENST00000667630.1	128049587:128049589	0	0.255379081093543
ENST00000667630.1	128048447:128048449	0	0.255379081093543
ENST00000667630.1	127989161:127989163	0	0.255379081093543
ENST00000667630.1	127902455:127902457	0	0.255379081093543
ENST00000667630.1	127819908:127819910	0	0.255379081093543
ENST00000667630.1	127996560:127996562	0	0.255379081093543
ENST00000667630.1	128096520:128096522	0	0.255379081093543
ENST00000667630.1	128074069:128074071	0	0.255379081093543
ENST00000667714.1	(Intercept)	-4.16767241241603	3.11187543273228
ENST00000667714.1	127818899:127818901	0	3.11187543273228
ENST00000667714.1	127882061:127882063	0	3.11187543273228
ENST00000667714.1	128100979:128100981	0	3.11187543273228
ENST00000667714.1	127803149:127803151	0	3.11187543273228
ENST00000667714.1	128082752:128082754	0	3.11187543273228
ENST00000667714.1	127854727:127854729	0	3.11187543273228
ENST00000667714.1	128069068:128069070	0	3.11187543273228
ENST00000667714.1	128099369:128099371	0	3.11187543273228
ENST00000667714.1	128031057:128031059	0	3.11187543273228
ENST00000667714.1	127855154:127855156	0	3.11187543273228
ENST00000667714.1	128031958:128031960	0	3.11187543273228
ENST00000667714.1	128074072:128074074	0	3.11187543273228
ENST00000667714.1	127816827:127816829	0	3.11187543273228
ENST00000667714.1	127851933:127851935	0	3.11187543273228
ENST00000667714.1	127932464:127932466	0	3.11187543273228
ENST00000667714.1	128070161:128070163	0	3.11187543273228
ENST00000667714.1	128070159:128070161	0	3.11187543273228
ENST00000667714.1	127890588:127890590	0	3.11187543273228
ENST00000667714.1	128049584:128049586	0	3.11187543273228
ENST00000667714.1	128096517:128096519	0	3.11187543273228
ENST00000667714.1	127932052:127932054	0	3.11187543273228
ENST00000667714.1	127855162:127855164	0	3.11187543273228
ENST00000667714.1	127932027:127932029	0	3.11187543273228
ENST00000667714.1	128038916:128038918	0	3.11187543273228
ENST00000667714.1	127881800:127881802	0	3.11187543273228
ENST00000667714.1	128080302:128080304	0	3.11187543273228
ENST00000667714.1	128049587:128049589	0	3.11187543273228
ENST00000667714.1	128048447:128048449	0	3.11187543273228
ENST00000667714.1	127989161:127989163	0	3.11187543273228
ENST00000667714.1	127902455:127902457	0	3.11187543273228
ENST00000667714.1	127819908:127819910	0	3.11187543273228
ENST00000667714.1	127996560:127996562	0	3.11187543273228
ENST00000667714.1	128096520:128096522	0	3.11187543273228
ENST00000667714.1	128074069:128074071	0	3.11187543273228
ENST00000668098.1	(Intercept)	-6.50727221608009	2.59684943822284
ENST00000668098.1	127818899:127818901	0	2.59684943822284
ENST00000668098.1	127882061:127882063	0	2.59684943822284
ENST00000668098.1	128100979:128100981	0	2.59684943822284
ENST00000668098.1	127803149:127803151	0	2.59684943822284
ENST00000668098.1	128082752:128082754	0	2.59684943822284
ENST00000668098.1	127854727:127854729	0	2.59684943822284
ENST00000668098.1	128069068:128069070	0	2.59684943822284
ENST00000668098.1	128099369:128099371	0	2.59684943822284
ENST00000668098.1	128031057:128031059	0	2.59684943822284
ENST00000668098.1	127855154:127855156	8.29481506426067e-15	2.59684943822284
ENST00000668098.1	128031958:128031960	0	2.59684943822284
ENST00000668098.1	128074072:128074074	0	2.59684943822284
ENST00000668098.1	127816827:127816829	0	2.59684943822284
ENST00000668098.1	127851933:127851935	0	2.59684943822284
ENST00000668098.1	127932464:127932466	0	2.59684943822284
ENST00000668098.1	128070161:128070163	0	2.59684943822284
ENST00000668098.1	128070159:128070161	0	2.59684943822284
ENST00000668098.1	127890588:127890590	0	2.59684943822284
ENST00000668098.1	128049584:128049586	0	2.59684943822284
ENST00000668098.1	128096517:128096519	0	2.59684943822284
ENST00000668098.1	127932052:127932054	0	2.59684943822284
ENST00000668098.1	127855162:127855164	0	2.59684943822284
ENST00000668098.1	127932027:127932029	0	2.59684943822284
ENST00000668098.1	128038916:128038918	0	2.59684943822284
ENST00000668098.1	127881800:127881802	0	2.59684943822284
ENST00000668098.1	128080302:128080304	0	2.59684943822284
ENST00000668098.1	128049587:128049589	0	2.59684943822284
ENST00000668098.1	128048447:128048449	0	2.59684943822284
ENST00000668098.1	127989161:127989163	0	2.59684943822284
ENST00000668098.1	127902455:127902457	0	2.59684943822284
ENST00000668098.1	127819908:127819910	0	2.59684943822284
ENST00000668098.1	127996560:127996562	0	2.59684943822284
ENST00000668098.1	128096520:128096522	0	2.59684943822284
ENST00000668098.1	128074069:128074071	0	2.59684943822284
ENST00000668123.1	(Intercept)	-10.9271794919027	2.41149483544082
ENST00000668123.1	127818899:127818901	0	2.41149483544082
ENST00000668123.1	127882061:127882063	0	2.41149483544082
ENST00000668123.1	128100979:128100981	5.4206734285345	2.41149483544082
ENST00000668123.1	127803149:127803151	0	2.41149483544082
ENST00000668123.1	128082752:128082754	0	2.41149483544082
ENST00000668123.1	127854727:127854729	0	2.41149483544082
ENST00000668123.1	128069068:128069070	0	2.41149483544082
ENST00000668123.1	128099369:128099371	0	2.41149483544082
ENST00000668123.1	128031057:128031059	0	2.41149483544082
ENST00000668123.1	127855154:127855156	0	2.41149483544082
ENST00000668123.1	128031958:128031960	0	2.41149483544082
ENST00000668123.1	128074072:128074074	0	2.41149483544082
ENST00000668123.1	127816827:127816829	0	2.41149483544082
ENST00000668123.1	127851933:127851935	0	2.41149483544082
ENST00000668123.1	127932464:127932466	0	2.41149483544082
ENST00000668123.1	128070161:128070163	0	2.41149483544082
ENST00000668123.1	128070159:128070161	0	2.41149483544082
ENST00000668123.1	127890588:127890590	0	2.41149483544082
ENST00000668123.1	128049584:128049586	0	2.41149483544082
ENST00000668123.1	128096517:128096519	0	2.41149483544082
ENST00000668123.1	127932052:127932054	0	2.41149483544082
ENST00000668123.1	127855162:127855164	0	2.41149483544082
ENST00000668123.1	127932027:127932029	0	2.41149483544082
ENST00000668123.1	128038916:128038918	0	2.41149483544082
ENST00000668123.1	127881800:127881802	0	2.41149483544082
ENST00000668123.1	128080302:128080304	0	2.41149483544082
ENST00000668123.1	128049587:128049589	0	2.41149483544082
ENST00000668123.1	128048447:128048449	0	2.41149483544082
ENST00000668123.1	127989161:127989163	0	2.41149483544082
ENST00000668123.1	127902455:127902457	0	2.41149483544082
ENST00000668123.1	127819908:127819910	0	2.41149483544082
ENST00000668123.1	127996560:127996562	0	2.41149483544082
ENST00000668123.1	128096520:128096522	0	2.41149483544082
ENST00000668123.1	128074069:128074071	0	2.41149483544082
ENST00000668215.1	(Intercept)	-2.22154879384846	2.28724698674662
ENST00000668215.1	127818899:127818901	0	2.28724698674662
ENST00000668215.1	127882061:127882063	0	2.28724698674662
ENST00000668215.1	128100979:128100981	0	2.28724698674662
ENST00000668215.1	127803149:127803151	0	2.28724698674662
ENST00000668215.1	128082752:128082754	0	2.28724698674662
ENST00000668215.1	127854727:127854729	0	2.28724698674662
ENST00000668215.1	128069068:128069070	0	2.28724698674662
ENST00000668215.1	128099369:128099371	0	2.28724698674662
ENST00000668215.1	128031057:128031059	0	2.28724698674662
ENST00000668215.1	127855154:127855156	0	2.28724698674662
ENST00000668215.1	128031958:128031960	0	2.28724698674662
ENST00000668215.1	128074072:128074074	0	2.28724698674662
ENST00000668215.1	127816827:127816829	0	2.28724698674662
ENST00000668215.1	127851933:127851935	0	2.28724698674662
ENST00000668215.1	127932464:127932466	0	2.28724698674662
ENST00000668215.1	128070161:128070163	0	2.28724698674662
ENST00000668215.1	128070159:128070161	0	2.28724698674662
ENST00000668215.1	127890588:127890590	0	2.28724698674662
ENST00000668215.1	128049584:128049586	0	2.28724698674662
ENST00000668215.1	128096517:128096519	0	2.28724698674662
ENST00000668215.1	127932052:127932054	0	2.28724698674662
ENST00000668215.1	127855162:127855164	0	2.28724698674662
ENST00000668215.1	127932027:127932029	0	2.28724698674662
ENST00000668215.1	128038916:128038918	0	2.28724698674662
ENST00000668215.1	127881800:127881802	0	2.28724698674662
ENST00000668215.1	128080302:128080304	0	2.28724698674662
ENST00000668215.1	128049587:128049589	0	2.28724698674662
ENST00000668215.1	128048447:128048449	0	2.28724698674662
ENST00000668215.1	127989161:127989163	0	2.28724698674662
ENST00000668215.1	127902455:127902457	0	2.28724698674662
ENST00000668215.1	127819908:127819910	0	2.28724698674662
ENST00000668215.1	127996560:127996562	0	2.28724698674662
ENST00000668215.1	128096520:128096522	0	2.28724698674662
ENST00000668215.1	128074069:128074071	0	2.28724698674662
ENST00000668479.1	(Intercept)	-9.58253762197932	2.36983913675056
ENST00000668479.1	127818899:127818901	0	2.36983913675056
ENST00000668479.1	127882061:127882063	0	2.36983913675056
ENST00000668479.1	128100979:128100981	0	2.36983913675056
ENST00000668479.1	127803149:127803151	0	2.36983913675056
ENST00000668479.1	128082752:128082754	0	2.36983913675056
ENST00000668479.1	127854727:127854729	0	2.36983913675056
ENST00000668479.1	128069068:128069070	0	2.36983913675056
ENST00000668479.1	128099369:128099371	0	2.36983913675056
ENST00000668479.1	128031057:128031059	0	2.36983913675056
ENST00000668479.1	127855154:127855156	0	2.36983913675056
ENST00000668479.1	128031958:128031960	0	2.36983913675056
ENST00000668479.1	128074072:128074074	0	2.36983913675056
ENST00000668479.1	127816827:127816829	0	2.36983913675056
ENST00000668479.1	127851933:127851935	0	2.36983913675056
ENST00000668479.1	127932464:127932466	0	2.36983913675056
ENST00000668479.1	128070161:128070163	0	2.36983913675056
ENST00000668479.1	128070159:128070161	0	2.36983913675056
ENST00000668479.1	127890588:127890590	0	2.36983913675056
ENST00000668479.1	128049584:128049586	0	2.36983913675056
ENST00000668479.1	128096517:128096519	0	2.36983913675056
ENST00000668479.1	127932052:127932054	0	2.36983913675056
ENST00000668479.1	127855162:127855164	0	2.36983913675056
ENST00000668479.1	127932027:127932029	0	2.36983913675056
ENST00000668479.1	128038916:128038918	0	2.36983913675056
ENST00000668479.1	127881800:127881802	0	2.36983913675056
ENST00000668479.1	128080302:128080304	0	2.36983913675056
ENST00000668479.1	128049587:128049589	0	2.36983913675056
ENST00000668479.1	128048447:128048449	0	2.36983913675056
ENST00000668479.1	127989161:127989163	0	2.36983913675056
ENST00000668479.1	127902455:127902457	0	2.36983913675056
ENST00000668479.1	127819908:127819910	0	2.36983913675056
ENST00000668479.1	127996560:127996562	0	2.36983913675056
ENST00000668479.1	128096520:128096522	0	2.36983913675056
ENST00000668479.1	128074069:128074071	0	2.36983913675056
ENST00000668480.1	(Intercept)	-10.9313926940347	1.16034199352842
ENST00000668480.1	127818899:127818901	0	1.16034199352842
ENST00000668480.1	127882061:127882063	0	1.16034199352842
ENST00000668480.1	128100979:128100981	0	1.16034199352842
ENST00000668480.1	127803149:127803151	0	1.16034199352842
ENST00000668480.1	128082752:128082754	0	1.16034199352842
ENST00000668480.1	127854727:127854729	0	1.16034199352842
ENST00000668480.1	128069068:128069070	0	1.16034199352842
ENST00000668480.1	128099369:128099371	0	1.16034199352842
ENST00000668480.1	128031057:128031059	0	1.16034199352842
ENST00000668480.1	127855154:127855156	0	1.16034199352842
ENST00000668480.1	128031958:128031960	0	1.16034199352842
ENST00000668480.1	128074072:128074074	0	1.16034199352842
ENST00000668480.1	127816827:127816829	0	1.16034199352842
ENST00000668480.1	127851933:127851935	0	1.16034199352842
ENST00000668480.1	127932464:127932466	0	1.16034199352842
ENST00000668480.1	128070161:128070163	0	1.16034199352842
ENST00000668480.1	128070159:128070161	0	1.16034199352842
ENST00000668480.1	127890588:127890590	0	1.16034199352842
ENST00000668480.1	128049584:128049586	0	1.16034199352842
ENST00000668480.1	128096517:128096519	0	1.16034199352842
ENST00000668480.1	127932052:127932054	0	1.16034199352842
ENST00000668480.1	127855162:127855164	0	1.16034199352842
ENST00000668480.1	127932027:127932029	0	1.16034199352842
ENST00000668480.1	128038916:128038918	0	1.16034199352842
ENST00000668480.1	127881800:127881802	0	1.16034199352842
ENST00000668480.1	128080302:128080304	0	1.16034199352842
ENST00000668480.1	128049587:128049589	0	1.16034199352842
ENST00000668480.1	128048447:128048449	0	1.16034199352842
ENST00000668480.1	127989161:127989163	0	1.16034199352842
ENST00000668480.1	127902455:127902457	0	1.16034199352842
ENST00000668480.1	127819908:127819910	0	1.16034199352842
ENST00000668480.1	127996560:127996562	0	1.16034199352842
ENST00000668480.1	128096520:128096522	0	1.16034199352842
ENST00000668480.1	128074069:128074071	0	1.16034199352842
ENST00000668619.1	(Intercept)	6.88864228793272	1.70792504480064
ENST00000668619.1	127818899:127818901	0	1.70792504480064
ENST00000668619.1	127882061:127882063	0	1.70792504480064
ENST00000668619.1	128100979:128100981	0	1.70792504480064
ENST00000668619.1	127803149:127803151	0	1.70792504480064
ENST00000668619.1	128082752:128082754	0	1.70792504480064
ENST00000668619.1	127854727:127854729	0	1.70792504480064
ENST00000668619.1	128069068:128069070	0	1.70792504480064
ENST00000668619.1	128099369:128099371	0	1.70792504480064
ENST00000668619.1	128031057:128031059	0	1.70792504480064
ENST00000668619.1	127855154:127855156	0	1.70792504480064
ENST00000668619.1	128031958:128031960	0	1.70792504480064
ENST00000668619.1	128074072:128074074	0	1.70792504480064
ENST00000668619.1	127816827:127816829	0	1.70792504480064
ENST00000668619.1	127851933:127851935	0	1.70792504480064
ENST00000668619.1	127932464:127932466	0	1.70792504480064
ENST00000668619.1	128070161:128070163	0	1.70792504480064
ENST00000668619.1	128070159:128070161	0	1.70792504480064
ENST00000668619.1	127890588:127890590	0	1.70792504480064
ENST00000668619.1	128049584:128049586	0	1.70792504480064
ENST00000668619.1	128096517:128096519	0	1.70792504480064
ENST00000668619.1	127932052:127932054	0	1.70792504480064
ENST00000668619.1	127855162:127855164	-7.86961858052459	1.70792504480064
ENST00000668619.1	127932027:127932029	0	1.70792504480064
ENST00000668619.1	128038916:128038918	0	1.70792504480064
ENST00000668619.1	127881800:127881802	0	1.70792504480064
ENST00000668619.1	128080302:128080304	0	1.70792504480064
ENST00000668619.1	128049587:128049589	0	1.70792504480064
ENST00000668619.1	128048447:128048449	0	1.70792504480064
ENST00000668619.1	127989161:127989163	0	1.70792504480064
ENST00000668619.1	127902455:127902457	0	1.70792504480064
ENST00000668619.1	127819908:127819910	0	1.70792504480064
ENST00000668619.1	127996560:127996562	0	1.70792504480064
ENST00000668619.1	128096520:128096522	0	1.70792504480064
ENST00000668619.1	128074069:128074071	0	1.70792504480064
ENST00000669082.1	(Intercept)	-10.8699392002094	1.22009556521031
ENST00000669082.1	127818899:127818901	0	1.22009556521031
ENST00000669082.1	127882061:127882063	0	1.22009556521031
ENST00000669082.1	128100979:128100981	0	1.22009556521031
ENST00000669082.1	127803149:127803151	0	1.22009556521031
ENST00000669082.1	128082752:128082754	0	1.22009556521031
ENST00000669082.1	127854727:127854729	0	1.22009556521031
ENST00000669082.1	128069068:128069070	0	1.22009556521031
ENST00000669082.1	128099369:128099371	0	1.22009556521031
ENST00000669082.1	128031057:128031059	0	1.22009556521031
ENST00000669082.1	127855154:127855156	0	1.22009556521031
ENST00000669082.1	128031958:128031960	0	1.22009556521031
ENST00000669082.1	128074072:128074074	0	1.22009556521031
ENST00000669082.1	127816827:127816829	0	1.22009556521031
ENST00000669082.1	127851933:127851935	0	1.22009556521031
ENST00000669082.1	127932464:127932466	0	1.22009556521031
ENST00000669082.1	128070161:128070163	0	1.22009556521031
ENST00000669082.1	128070159:128070161	0	1.22009556521031
ENST00000669082.1	127890588:127890590	0	1.22009556521031
ENST00000669082.1	128049584:128049586	0	1.22009556521031
ENST00000669082.1	128096517:128096519	0	1.22009556521031
ENST00000669082.1	127932052:127932054	0	1.22009556521031
ENST00000669082.1	127855162:127855164	0	1.22009556521031
ENST00000669082.1	127932027:127932029	0	1.22009556521031
ENST00000669082.1	128038916:128038918	0	1.22009556521031
ENST00000669082.1	127881800:127881802	0	1.22009556521031
ENST00000669082.1	128080302:128080304	0	1.22009556521031
ENST00000669082.1	128049587:128049589	0	1.22009556521031
ENST00000669082.1	128048447:128048449	0	1.22009556521031
ENST00000669082.1	127989161:127989163	0	1.22009556521031
ENST00000669082.1	127902455:127902457	0	1.22009556521031
ENST00000669082.1	127819908:127819910	0	1.22009556521031
ENST00000669082.1	127996560:127996562	0	1.22009556521031
ENST00000669082.1	128096520:128096522	0	1.22009556521031
ENST00000669082.1	128074069:128074071	0	1.22009556521031
ENST00000669132.1	(Intercept)	19.1252680858889	1.76787722663913
ENST00000669132.1	127818899:127818901	0	1.76787722663913
ENST00000669132.1	127882061:127882063	0	1.76787722663913
ENST00000669132.1	128100979:128100981	4.08488765447782	1.76787722663913
ENST00000669132.1	127803149:127803151	0	1.76787722663913
ENST00000669132.1	128082752:128082754	0	1.76787722663913
ENST00000669132.1	127854727:127854729	0	1.76787722663913
ENST00000669132.1	128069068:128069070	0	1.76787722663913
ENST00000669132.1	128099369:128099371	0	1.76787722663913
ENST00000669132.1	128031057:128031059	0	1.76787722663913
ENST00000669132.1	127855154:127855156	0	1.76787722663913
ENST00000669132.1	128031958:128031960	0	1.76787722663913
ENST00000669132.1	128074072:128074074	0	1.76787722663913
ENST00000669132.1	127816827:127816829	0	1.76787722663913
ENST00000669132.1	127851933:127851935	0	1.76787722663913
ENST00000669132.1	127932464:127932466	0	1.76787722663913
ENST00000669132.1	128070161:128070163	0	1.76787722663913
ENST00000669132.1	128070159:128070161	0	1.76787722663913
ENST00000669132.1	127890588:127890590	0	1.76787722663913
ENST00000669132.1	128049584:128049586	0	1.76787722663913
ENST00000669132.1	128096517:128096519	0	1.76787722663913
ENST00000669132.1	127932052:127932054	0	1.76787722663913
ENST00000669132.1	127855162:127855164	0	1.76787722663913
ENST00000669132.1	127932027:127932029	0	1.76787722663913
ENST00000669132.1	128038916:128038918	0	1.76787722663913
ENST00000669132.1	127881800:127881802	0	1.76787722663913
ENST00000669132.1	128080302:128080304	0	1.76787722663913
ENST00000669132.1	128049587:128049589	0	1.76787722663913
ENST00000669132.1	128048447:128048449	-28.8504416281352	1.76787722663913
ENST00000669132.1	127989161:127989163	0	1.76787722663913
ENST00000669132.1	127902455:127902457	0	1.76787722663913
ENST00000669132.1	127819908:127819910	0	1.76787722663913
ENST00000669132.1	127996560:127996562	0	1.76787722663913
ENST00000669132.1	128096520:128096522	0	1.76787722663913
ENST00000669132.1	128074069:128074071	0	1.76787722663913
ENST00000669272.1	(Intercept)	-4.31462333624989	2.66915415577958
ENST00000669272.1	127818899:127818901	0	2.66915415577958
ENST00000669272.1	127882061:127882063	0	2.66915415577958
ENST00000669272.1	128100979:128100981	0	2.66915415577958
ENST00000669272.1	127803149:127803151	0	2.66915415577958
ENST00000669272.1	128082752:128082754	0	2.66915415577958
ENST00000669272.1	127854727:127854729	0	2.66915415577958
ENST00000669272.1	128069068:128069070	0	2.66915415577958
ENST00000669272.1	128099369:128099371	0	2.66915415577958
ENST00000669272.1	128031057:128031059	0	2.66915415577958
ENST00000669272.1	127855154:127855156	0	2.66915415577958
ENST00000669272.1	128031958:128031960	0	2.66915415577958
ENST00000669272.1	128074072:128074074	0	2.66915415577958
ENST00000669272.1	127816827:127816829	0	2.66915415577958
ENST00000669272.1	127851933:127851935	0	2.66915415577958
ENST00000669272.1	127932464:127932466	0	2.66915415577958
ENST00000669272.1	128070161:128070163	0	2.66915415577958
ENST00000669272.1	128070159:128070161	0	2.66915415577958
ENST00000669272.1	127890588:127890590	0	2.66915415577958
ENST00000669272.1	128049584:128049586	0	2.66915415577958
ENST00000669272.1	128096517:128096519	0	2.66915415577958
ENST00000669272.1	127932052:127932054	0	2.66915415577958
ENST00000669272.1	127855162:127855164	0	2.66915415577958
ENST00000669272.1	127932027:127932029	0	2.66915415577958
ENST00000669272.1	128038916:128038918	0	2.66915415577958
ENST00000669272.1	127881800:127881802	0	2.66915415577958
ENST00000669272.1	128080302:128080304	0	2.66915415577958
ENST00000669272.1	128049587:128049589	0	2.66915415577958
ENST00000669272.1	128048447:128048449	0	2.66915415577958
ENST00000669272.1	127989161:127989163	0	2.66915415577958
ENST00000669272.1	127902455:127902457	0	2.66915415577958
ENST00000669272.1	127819908:127819910	0	2.66915415577958
ENST00000669272.1	127996560:127996562	0	2.66915415577958
ENST00000669272.1	128096520:128096522	0	2.66915415577958
ENST00000669272.1	128074069:128074071	0	2.66915415577958
ENST00000669407.2	(Intercept)	115.768857318184	1.46255047529074
ENST00000669407.2	127818899:127818901	0	1.46255047529074
ENST00000669407.2	127882061:127882063	0	1.46255047529074
ENST00000669407.2	128100979:128100981	0	1.46255047529074
ENST00000669407.2	127803149:127803151	0	1.46255047529074
ENST00000669407.2	128082752:128082754	-14.442000107059	1.46255047529074
ENST00000669407.2	127854727:127854729	0	1.46255047529074
ENST00000669407.2	128069068:128069070	-12.7185881962629	1.46255047529074
ENST00000669407.2	128099369:128099371	0	1.46255047529074
ENST00000669407.2	128031057:128031059	-2.2104153427616	1.46255047529074
ENST00000669407.2	127855154:127855156	0	1.46255047529074
ENST00000669407.2	128031958:128031960	0	1.46255047529074
ENST00000669407.2	128074072:128074074	0	1.46255047529074
ENST00000669407.2	127816827:127816829	0	1.46255047529074
ENST00000669407.2	127851933:127851935	0	1.46255047529074
ENST00000669407.2	127932464:127932466	0	1.46255047529074
ENST00000669407.2	128070161:128070163	0	1.46255047529074
ENST00000669407.2	128070159:128070161	0	1.46255047529074
ENST00000669407.2	127890588:127890590	0	1.46255047529074
ENST00000669407.2	128049584:128049586	10.3859670111913	1.46255047529074
ENST00000669407.2	128096517:128096519	0	1.46255047529074
ENST00000669407.2	127932052:127932054	0	1.46255047529074
ENST00000669407.2	127855162:127855164	0	1.46255047529074
ENST00000669407.2	127932027:127932029	-23.4615198117601	1.46255047529074
ENST00000669407.2	128038916:128038918	0	1.46255047529074
ENST00000669407.2	127881800:127881802	-65.4966553928406	1.46255047529074
ENST00000669407.2	128080302:128080304	0	1.46255047529074
ENST00000669407.2	128049587:128049589	0	1.46255047529074
ENST00000669407.2	128048447:128048449	0	1.46255047529074
ENST00000669407.2	127989161:127989163	0	1.46255047529074
ENST00000669407.2	127902455:127902457	0	1.46255047529074
ENST00000669407.2	127819908:127819910	0	1.46255047529074
ENST00000669407.2	127996560:127996562	-14.6921290045572	1.46255047529074
ENST00000669407.2	128096520:128096522	0	1.46255047529074
ENST00000669407.2	128074069:128074071	0	1.46255047529074
ENST00000669416.1	(Intercept)	45.0171397386874	1.76416362057332
ENST00000669416.1	127818899:127818901	0	1.76416362057332
ENST00000669416.1	127882061:127882063	0	1.76416362057332
ENST00000669416.1	128100979:128100981	0	1.76416362057332
ENST00000669416.1	127803149:127803151	0	1.76416362057332
ENST00000669416.1	128082752:128082754	-6.98016824359604	1.76416362057332
ENST00000669416.1	127854727:127854729	0	1.76416362057332
ENST00000669416.1	128069068:128069070	-23.150616402188	1.76416362057332
ENST00000669416.1	128099369:128099371	0	1.76416362057332
ENST00000669416.1	128031057:128031059	0	1.76416362057332
ENST00000669416.1	127855154:127855156	0	1.76416362057332
ENST00000669416.1	128031958:128031960	0	1.76416362057332
ENST00000669416.1	128074072:128074074	0	1.76416362057332
